автор;род деятельности;публикация;год публикации;формат публикации (переписка/письмо/отрывки/отрывок);односторонняя / двусторонняя;персоналии;примечания;электронный источник;адресат;количество писем;даты
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;А. А. Иванову. (1). 12 декабря 1846.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;П. А. Плетневу. (1). 12 декабря 1846.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;М. С. Щепкину. (1). 16 декабря 1846.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;Н. М. Языкову. (1). 16 декабря 1846.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;А. А. Иванову. (1). 19 декабря 1846.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;П. А. Плетневу. (1). 5 января 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;А. А. Иванову. (1). 12 января 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;П. А. Плетневу. (1). 15 января 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;А. М. Вьельгорской. (1). 16 января 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;Л. К. Вьельгорской. (1). 16 января 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;П. А. Вяземскому. (1). середина января 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;О. В. Гоголь. (1). 20 января 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;С. Т. Аксакову. (1). 20 января 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;С. П. Шевыреву. (1). 20 января 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;Н. М. Языкову. (1). 20 января 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;Л. К. Вьельгорской. (1). 25 января 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;М. И. Гоголь. (1). 25 января 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;М. И. Гоголь. (1). 25 января 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;В. А. Жуковскому. (1). 25 января 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;А. О. Смирновой. (1). 30 января 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;А. А. Иванову. (1). 4 февраля 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;А. М. Вьельгорской. (1). 6 февраля 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;П. А. Плетневу. (1). 6 февраля 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;А. П. Толстому. (1). 6 февраля 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;В. А. Жуковскому. (1). 10 февраля 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;А. О. Россету. (1). 11 февраля 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;П. А. Плетневу. (1). 11 февраля 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;С. П. Шевыреву. (1). 11 февраля 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;М. П. Погодину. (1). 11 февраля 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;М. И. Гоголь. (1). 16 февраля 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;А. О. Смирновой. (1). 22 февраля 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;П. А. Вяземскому. (1). 28 февраля 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;А. О. Россету. (1). 28 февраля 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;М. А. Константиновскому. (1). январь — февраль 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;В. А. Жуковскому. (1). 4 марта 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;М. П. Погодину. (1). 4 марта 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;С. П. Шевыреву. (1). 4 марта 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;О. В. Гоголь. (1). ~ 4 марта 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;С. Т. Аксакову. (1). 6 марта 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;Н. Н. Шереметевой. (1). 6 марта 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;В. А. Жуковскому. (1). 6 марта 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;П. А. Плетневу. (1). 6 марта 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;П. Я. Убри. (1). 8 марта 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;С. П. Шевыреву. (1). 10 марта 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;Д. К. Малиновскому. (1). ~ 10 марта 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;В. А. Жуковскому. (1). 12 марта 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;М. Вьельгорской. (1). 16 марта 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;В. Ф. Одоевскому. (1). 16 марта 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;С. М. Соллогуб. (1). 16 марта 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;В. А. Соллогубу. (1). 16 марта 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;А. С., У. Г. Данилевским. (1). 18 марта 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;В. В. Львову. (1). 20 марта 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;А. А. Иванову. (1). 25 марта 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;Ф. В. Чижову. (1). 25 марта 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;М. Ю. Вьельгорскому. (1). 27 марта 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;П. А. Плетневу. (1). 27 марта 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;С. Н. Молчановой. (1). февраль — март 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;Н. Н. Шереметевой. (1). 1 апреля 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;М. И. Гоголь. (1). 6 апреля 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;Е. В. Гоголь. (1). 6 апреля 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;А. О. Россету. (1). 15 апреля 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;В. А. Жуковскому. (1). 17 апреля 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;Г. Рейтерну. (1). 17 апреля 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;П. А. Плетневу. (1). 17 апреля 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;А. О. Смирновой. (1). 20 апреля 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;А. А. Иванову. (1). 22 апреля 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;А. А. Иванову. (1). 22 апреля 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;А. О. Россету. (1). 24 апреля 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;С. П. Шевыреву. (1). 27 апреля 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;Н. Я. Прокоповичу. (1). 28 апреля 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;Ф. А. Моллеру. (1). 29 апреля 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;М. П. Погодину. (1). 30 апреля 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;А. М. Погодиной. (1). 30 апреля 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;А. А. Иванову. (1). конец апреля 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;М. И. Гоголь. (1). 3 мая 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;А. А. Иванову. (1). 6 мая 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;М. А. Константиновскому. (1). 9 мая 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;П. А. Плетневу. (1). 9 мая 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;Ф. Ф. Вигелю. (1). ~ 9 мая 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;А. О. Смирновой. (1). 10 мая 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;А. П. Толстому. (1). ~ 10 мая 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;С. А. Соболевскому. (1). май, до 13-го 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;А. С., У. Г. Данилевским. (1). 18 мая 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;А. О. Смирновой. (1). 20 мая 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;С. П. Шевыреву. (1). 25 мая 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;М. П. Погодину. (1). 1 июня 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;П. А. Плетневу. (1). 10 июня 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;П. А. Вяземскому. (1). 11 июня 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;Н. Я. Прокоповичу. (1). 20 июня 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;В. Г. Белинскому. (1). ~ 20 июня 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;А. О. Смирновой. (1). 20 июня 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;Н. Н. Шереметевой. (1). 20 июня 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;А П. Толстому. (1). 22 июня 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;М. И. Гоголь. (1). 7 июля 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;С. П. Шевыреву. (1). 7 июля 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;А. М. Вьельгорской. (1). 8 июля 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;М. П. Погодину. (1). 8 июля 1847.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М.: Изд-во АН СССР, 1952. Т. 13. Письма. 1846-1847. 564 с., ил.: 5 л. ил.;1952;письмо;односторонняя / двусторонняя;Архиепископу Иннокентию. (1). ~ 8 июля 1847.;;;;;
