"автор";"род деятельности";"публикация";"год публикации";"формат публикации (переписка/письмо/отрывки/отрывок)";"односторонняя / двусторонняя";"персоналии";"примечания";"электронный источник"
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 9. Письма, июнь 1868 - май 1869. М.: Наука, 1995. 478, [1] с., [1] л. портр.: факс.";1995;"письмо";"односторонняя";"Людвигу Пичу. (1). 26 сентября 1868.";;
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 9. Письма, июнь 1868 - май 1869. М.: Наука, 1995. 478, [1] с., [1] л. портр.: факс.";1995;"письмо";"односторонняя";"Вильяму Рольстону. (1). 26 сентября 1868.";;
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 9. Письма, июнь 1868 - май 1869. М.: Наука, 1995. 478, [1] с., [1] л. портр.: факс.";1995;"письмо";"односторонняя";"Франсуа Бюлозу. (1). 29 сентября 1868.";;
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 9. Письма, июнь 1868 - май 1869. М.: Наука, 1995. 478, [1] с., [1] л. портр.: факс.";1995;"письмо";"односторонняя";"Морицу Гартмапу. (1). 29 сентябри 1868.";;
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 9. Письма, июнь 1868 - май 1869. М.: Наука, 1995. 478, [1] с., [1] л. портр.: факс.";1995;"письмо";"односторонняя";"А. Д. Вшивцову. (1). 2 октября 1868.";;
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 9. Письма, июнь 1868 - май 1869. М.: Наука, 1995. 478, [1] с., [1] л. портр.: факс.";1995;"письмо";"односторонняя";"Н. Н. Рашет. (1). 2 октября 1868.";;
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 9. Письма, июнь 1868 - май 1869. М.: Наука, 1995. 478, [1] с., [1] л. портр.: факс.";1995;"письмо";"односторонняя";"Н. А. Кишинскому. (1). 6 октября 1868.";;
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 9. Письма, июнь 1868 - май 1869. М.: Наука, 1995. 478, [1] с., [1] л. портр.: факс.";1995;"письмо";"односторонняя";"Юлиану Шмидту. (1). 6 октября 1868.";;
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 9. Письма, июнь 1868 - май 1869. М.: Наука, 1995. 478, [1] с., [1] л. портр.: факс.";1995;"письмо";"односторонняя";"М. В. Авдееву. (1). 8 октября 1868.";;
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 9. Письма, июнь 1868 - май 1869. М.: Наука, 1995. 478, [1] с., [1] л. портр.: факс.";1995;"письмо";"односторонняя";"Я. П. Полонскому. (1). 8 октября 1868.";;
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 9. Письма, июнь 1868 - май 1869. М.: Наука, 1995. 478, [1] с., [1] л. портр.: факс.";1995;"письмо";"односторонняя";"M. Д. Хмырову. (1). 8 октября 1868.";;
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 9. Письма, июнь 1868 - май 1869. М.: Наука, 1995. 478, [1] с., [1] л. портр.: факс.";1995;"письмо";"односторонняя";"Бернгарду Эриху Бере. (1). 9 октября 1868.";;
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 9. Письма, июнь 1868 - май 1869. М.: Наука, 1995. 478, [1] с., [1] л. портр.: факс.";1995;"письмо";"односторонняя";"Н. А. Кишинскому. (1). 12 октября 1868.";;
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 9. Письма, июнь 1868 - май 1869. М.: Наука, 1995. 478, [1] с., [1] л. портр.: факс.";1995;"письмо";"односторонняя";"Полине Брюэр. (1). 13 октября 1868.";;
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 9. Письма, июнь 1868 - май 1869. М.: Наука, 1995. 478, [1] с., [1] л. портр.: факс.";1995;"письмо";"односторонняя";"Людвигу Фридлендеру. (1). 14 октября 1868.";;
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 9. Письма, июнь 1868 - май 1869. М.: Наука, 1995. 478, [1] с., [1] л. портр.: факс.";1995;"письмо";"односторонняя";"Людвигу Пичу. (1). 17 октября 1868.";;
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 9. Письма, июнь 1868 - май 1869. М.: Наука, 1995. 478, [1] с., [1] л. портр.: факс.";1995;"письмо";"односторонняя";"М. А. Милютиной. (1). 20 октября 1868.";;
